nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y
289.44,214.62,290.78,212.58,287.39,212.96,292.42,213.86,283.91,214.88,297.49,223.68,281.48,223.76,310.92,231.8,269.14,227.11,310.7,234.01,257.2,232.18,296.16,252.14,287.44,252.96,297.71,275.52,290.12,275.8,296.46,297.43,291.68,298.26
289.18,214.95,290.47,213.2,287.06,213.46,292.75,214.36,283.79,215.31,298.39,224.39,281.31,224.38,310.99,231.24,268.86,227.52,312.06,233.9,257.09,233.49,297.34,251.88,287.5,252.66,297.92,274.82,290.01,275.34,296.73,297.25,291.65,298.11
287.6,215.25,288.94,213.18,285.88,213.62,292.08,214.21,283.54,215.44,298.12,223.83,281.38,223.73,310.84,231.38,268.88,227.69,310.91,234.46,257.2,233.85,296.32,251.82,287.15,252.33,297.75,274.91,289.95,275.49,296.49,297.13,291.64,298.02
287.95,215.54,289.25,213.63,285.83,214.01,292.27,214.66,283.67,215.45,297.95,223.9,281.22,223.79,310.97,231.67,268.78,227.8,309.9,234.36,256.12,233.59,296.39,251.96,287.08,252.12,297.23,274.85,289.89,275.38,296.45,297.12,291.59,297.98
288.51,215.68,290.08,213.78,286.51,213.96,292.36,214.71,283.65,215.44,297.77,223.76,281.06,224.02,310.37,230.98,268.65,228.05,310.23,232.45,256.0,233.99,296.54,251.39,287.33,251.78,297.52,274.72,289.83,275.07,296.35,297.14,291.55,298.01
289.21,215.74,290.61,213.95,287.15,214.02,292.7,215.04,283.66,215.49,297.52,223.87,280.9,224.26,310.06,231.12,268.64,228.15,310.21,231.95,255.98,233.88,296.62,251.79,287.3,252.13,297.76,275.06,289.86,275.39,296.37,297.09,291.54,298.05
289.34,215.97,290.82,214.03,287.14,214.35,292.66,215.17,283.72,215.84,297.3,224.09,281.15,224.36,310.26,230.91,269.17,227.68,310.34,232.77,257.09,233.23,296.67,252.7,287.29,252.92,297.44,275.15,290.03,275.46,296.35,297.12,291.52,298.1
289.28,215.86,290.76,213.99,287.26,214.19,292.75,215.23,283.78,215.71,297.62,224.06,281.16,224.31,311.17,231.16,268.86,227.88,309.72,235.9,257.09,233.63,296.43,252.23,287.37,252.77,297.79,275.27,290.13,275.32,296.25,297.06,291.57,298.07
289.17,215.8,290.47,214.1,287.13,214.19,292.72,215.23,283.8,215.91,297.84,223.96,281.3,224.16,311.51,231.19,269.07,227.7,308.51,237.23,257.86,234.13,296.49,252.11,287.19,252.35,297.37,274.89,290.2,275.44,296.32,297.03,291.54,298.01
289.42,215.7,290.87,213.9,287.44,214.13,292.88,215.25,284.02,215.7,297.53,223.93,281.06,224.78,311.27,230.57,269.33,227.6,311.17,234.31,258.61,234.25,297.47,251.44,287.95,252.37,297.91,274.7,290.5,275.12,296.23,296.88,291.63,297.98
289.47,215.73,290.92,213.97,287.49,214.06,292.78,215.21,284.11,215.66,297.75,223.66,281.06,224.48,310.79,230.8,270.19,227.02,311.89,233.58,259.65,233.91,297.64,251.71,287.95,252.15,297.59,274.68,290.29,275.1,296.42,296.72,291.58,297.81
289.39,215.78,290.96,213.98,287.58,214.13,292.81,215.27,284.16,215.66,297.89,223.68,281.15,224.43,311.32,230.65,270.44,226.72,310.8,234.34,259.87,233.42,297.64,251.27,288.04,252.16,297.97,274.52,290.35,274.86,296.77,296.73,291.53,297.81
289.62,215.74,291.0,214.0,287.62,214.14,292.91,215.32,284.16,215.65,297.9,223.71,281.35,224.4,311.71,230.99,270.68,226.7,309.2,235.13,259.85,233.68,297.72,251.39,288.12,252.24,297.94,274.52,290.3,274.88,296.54,296.78,291.57,297.64
289.52,215.89,291.13,214.03,287.67,214.17,293.19,215.47,284.27,215.63,297.62,223.85,281.43,224.35,311.37,230.77,271.03,226.65,309.63,234.9,260.09,233.6,297.74,251.43,288.17,252.32,298.02,274.56,290.32,274.89,296.81,296.7,291.53,297.61
289.56,215.88,291.09,214.09,287.75,214.2,293.01,215.37,284.19,215.82,298.05,223.67,281.52,224.21,311.64,230.95,271.1,226.68,309.61,234.95,260.64,233.95,297.72,251.28,288.19,252.1,298.06,274.54,290.37,274.81,296.56,296.7,291.5,297.6
289.52,215.69,291.18,213.95,287.74,214.1,293.03,215.22,284.27,215.66,298.07,223.51,281.61,223.95,311.21,230.56,271.3,226.23,310.96,234.0,260.47,233.3,297.81,251.56,288.15,251.74,297.69,274.35,290.32,274.87,296.71,296.59,291.46,297.4
289.9,215.59,291.4,213.84,287.96,213.94,293.32,215.05,284.42,215.41,297.8,223.52,281.5,223.92,310.9,230.76,271.16,226.43,311.15,233.82,260.07,233.74,297.32,251.48,288.39,251.66,297.95,273.99,290.59,274.41,296.72,296.45,291.54,297.48
289.67,215.57,291.26,213.66,287.89,213.81,293.26,215.01,284.35,215.59,298.53,223.77,281.66,224.13,310.9,230.73,271.13,226.62,311.7,233.47,259.86,233.87,297.69,251.49,288.57,251.73,297.8,274.01,290.71,274.43,296.83,296.31,291.64,297.37
290.03,215.39,291.45,213.59,288.1,213.8,293.05,214.65,284.35,215.51,297.9,223.36,281.72,224.09,310.69,230.26,270.27,227.15,312.19,233.02,259.5,233.96,297.49,251.19,288.64,251.73,297.77,274.34,290.72,274.38,296.85,296.41,291.63,297.44
290.04,215.34,291.44,213.59,287.86,213.74,293.41,214.69,284.3,215.25,299.45,224.09,282.07,224.12,311.18,230.06,270.19,227.57,312.24,233.01,259.49,233.93,297.79,251.44,288.45,251.81,297.67,274.38,290.89,274.58,296.86,296.37,291.64,297.46
290.01,215.35,291.43,213.65,287.82,213.71,293.56,214.91,284.27,215.21,299.46,224.2,281.89,224.31,310.8,230.61,270.24,227.8,312.08,233.13,259.65,233.82,297.96,251.58,288.44,252.1,297.66,274.37,290.79,274.66,296.84,296.19,291.56,297.42
290.05,215.34,291.54,213.59,288.01,213.74,293.74,214.94,284.46,215.24,299.32,224.18,281.95,224.64,310.91,230.62,270.84,227.6,312.04,233.2,259.73,233.6,298.34,251.62,288.2,252.37,297.74,274.24,290.38,274.54,296.79,296.39,291.31,297.4
290.04,215.49,291.68,213.65,288.05,213.82,293.8,214.98,284.56,215.28,299.26,224.12,282.23,224.75,310.87,230.68,271.19,227.58,311.94,233.22,259.89,233.49,298.35,251.68,288.6,252.11,297.72,274.3,290.34,274.89,296.75,296.47,291.36,297.38
290.08,215.54,291.64,213.72,288.05,213.88,293.91,214.99,284.6,215.24,299.3,224.0,282.38,224.98,310.96,230.7,270.94,228.12,311.74,233.39,258.96,233.95,298.37,251.72,288.63,252.18,297.79,274.32,290.35,274.89,296.8,296.48,291.36,297.38
290.04,215.25,291.81,213.35,288.01,213.61,294.05,214.76,284.65,215.31,299.47,224.05,282.56,225.0,311.48,231.15,270.34,228.28,310.01,234.07,259.84,234.02,298.25,251.48,288.33,252.24,298.16,274.4,290.25,274.83,296.87,296.54,291.28,297.36
290.2,215.12,291.83,213.45,288.15,213.5,294.21,214.66,284.95,215.24,299.26,223.37,282.89,224.2,312.29,231.79,270.96,228.61,307.97,235.34,261.21,234.53,298.23,251.28,288.16,251.82,298.24,274.29,290.38,274.49,296.88,296.74,291.27,297.46
289.6,215.2,291.18,213.41,287.69,213.43,294.28,214.29,285.29,214.83,300.04,224.04,283.13,223.8,311.83,233.53,269.12,230.03,308.2,235.02,255.82,235.48,298.1,251.75,287.87,252.15,298.22,274.41,290.19,274.69,296.89,296.64,291.42,297.27
294.29,213.88,296.51,212.32,292.71,211.77,299.16,213.32,289.39,212.87,302.06,222.93,287.27,222.69,300.34,235.19,282.58,234.64,291.85,229.09,287.9,228.07,297.71,250.63,288.1,250.39,296.2,275.75,289.4,275.78,296.33,297.92,291.62,298.04
293.19,213.06,295.29,211.46,291.2,211.03,298.26,213.34,288.74,212.54,301.97,223.11,285.83,223.1,299.69,235.96,281.2,236.66,291.83,229.28,286.85,228.31,298.12,249.95,288.44,249.94,297.23,275.69,290.05,276.0,296.37,298.0,291.64,298.05
292.96,213.45,295.21,211.82,291.19,211.5,298.27,213.42,288.72,213.13,301.91,223.17,287.31,223.47,300.89,236.12,281.9,236.7,292.63,230.12,286.85,228.2,297.85,250.37,288.66,250.1,297.23,275.53,290.15,275.64,296.35,297.99,291.7,297.98
292.58,213.95,294.45,212.22,291.08,211.95,297.65,213.61,288.72,213.47,301.1,223.91,287.51,224.2,300.54,237.16,283.05,237.83,292.31,231.07,287.47,230.97,298.0,252.05,288.8,251.79,297.46,276.43,290.31,276.43,296.3,297.98,291.67,297.91
293.63,214.04,295.13,212.33,292.08,212.08,297.96,213.57,289.11,213.62,302.01,223.31,287.35,224.46,300.49,235.56,282.91,237.83,291.91,230.34,287.08,229.72,297.99,251.22,288.81,251.06,297.43,276.22,290.19,276.32,296.84,297.98,291.51,297.87
293.98,214.56,295.55,212.93,292.41,212.59,298.02,213.81,289.14,213.66,301.62,223.8,287.33,224.29,301.03,235.8,283.26,238.17,292.79,232.25,288.1,232.96,297.93,252.38,288.56,252.08,297.49,276.91,290.32,276.99,296.73,297.82,291.52,297.91
292.96,214.91,294.64,212.99,291.57,212.76,297.73,213.8,288.92,213.83,301.77,223.71,287.41,224.15,301.47,235.58,283.61,237.99,292.93,232.05,288.0,233.08,297.94,252.2,288.53,251.83,297.02,276.59,290.27,276.78,296.54,297.59,291.52,297.76
293.07,214.41,294.98,212.98,291.56,212.73,297.95,213.68,288.91,213.77,301.71,223.54,287.5,224.14,301.06,234.64,283.36,238.06,292.97,232.33,288.3,233.27,297.62,250.65,288.14,250.88,297.06,276.3,290.26,276.47,296.47,297.43,291.54,297.69
293.72,213.88,295.16,212.18,292.13,212.18,298.4,213.34,289.22,213.65,301.78,223.51,287.67,223.96,302.93,235.1,283.08,238.18,294.96,233.09,288.37,232.31,297.63,250.67,288.16,250.93,297.21,276.25,290.25,276.47,296.42,297.42,291.54,297.67
292.81,213.98,294.87,212.21,291.06,212.07,298.3,213.69,288.82,213.72,301.51,223.65,287.47,224.43,302.55,234.81,282.87,238.18,294.74,232.5,288.63,232.0,297.73,250.63,288.43,251.4,297.19,276.24,290.25,276.49,296.55,297.41,291.56,297.66
292.78,213.95,294.7,212.18,291.23,211.99,298.19,213.54,288.84,213.61,301.54,223.73,287.71,224.48,301.21,234.74,283.11,238.21,292.87,231.27,288.35,231.01,297.81,250.82,288.3,251.24,296.84,276.29,290.26,276.53,296.45,297.65,291.52,297.84
292.57,214.0,294.56,212.23,291.13,212.03,298.16,213.58,288.82,213.69,301.56,223.82,288.0,224.42,301.09,234.54,283.3,237.96,293.02,231.1,287.27,231.16,298.28,252.09,288.6,251.58,297.18,276.34,290.24,276.56,296.51,297.57,291.49,297.8
293.26,214.24,295.34,212.46,291.68,212.13,298.77,213.93,289.08,213.67,302.01,223.99,287.78,224.05,302.61,235.53,282.71,238.32,293.69,231.83,287.53,231.99,298.68,253.19,288.33,252.92,297.23,277.05,290.37,277.34,296.49,297.9,291.51,298.12
293.02,214.47,295.18,212.64,291.29,212.37,298.91,213.84,289.04,213.24,302.95,223.57,287.08,223.44,303.2,236.08,283.26,236.21,294.39,232.5,285.3,234.04,297.88,253.63,288.21,252.91,297.08,276.68,290.14,276.88,296.47,297.76,291.42,297.94
294.25,214.28,296.43,212.29,292.4,212.26,300.25,213.23,289.7,213.48,303.81,222.91,287.71,223.48,304.86,236.08,285.18,235.83,297.04,228.8,287.08,232.87,298.99,252.18,288.87,251.79,297.76,276.96,289.93,276.43,296.34,297.8,291.47,297.67
294.58,214.17,296.7,212.26,292.59,212.16,300.19,213.54,289.91,213.67,303.8,223.15,287.57,223.43,306.04,237.13,284.75,236.96,297.72,229.66,287.09,234.06,299.09,253.27,289.08,252.77,297.73,277.11,290.06,276.79,296.21,297.88,291.47,297.75
300.59,218.4,302.31,216.68,299.74,216.32,305.87,216.74,298.04,215.56,309.29,225.57,293.06,224.69,313.11,239.04,289.55,237.33,307.99,242.45,289.63,241.87,306.12,254.79,295.57,255.2,307.19,276.77,298.35,277.08,309.09,296.54,301.1,296.81
301.78,218.7,304.08,216.82,300.84,216.43,308.36,216.8,299.09,215.81,312.4,225.3,295.22,224.82,316.25,239.14,290.68,237.07,309.08,241.79,292.98,239.94,307.77,253.62,297.21,253.67,308.52,275.74,298.47,276.26,309.96,296.61,300.96,297.03
303.97,218.11,305.88,216.38,302.42,216.11,309.46,216.43,300.29,215.6,313.39,224.85,296.18,224.86,317.84,238.65,292.64,237.33,310.74,241.52,295.04,240.63,308.76,252.06,298.11,251.92,309.32,275.32,298.93,275.86,310.8,296.93,301.01,297.23
306.42,218.35,308.11,216.38,305.0,216.08,310.38,216.09,301.13,215.11,313.53,224.78,296.34,225.02,317.43,238.36,293.04,237.98,312.96,241.03,296.28,240.8,309.08,251.87,299.4,251.86,309.88,274.79,299.69,275.12,310.75,296.73,300.82,296.9
306.49,218.37,308.16,216.4,305.08,216.1,310.39,216.11,301.35,215.24,313.34,224.66,296.7,224.67,317.15,238.21,292.75,237.67,313.05,241.17,296.26,240.82,309.23,251.9,298.98,252.18,309.96,274.6,300.25,275.33,311.06,295.91,301.43,296.29
308.44,217.88,309.94,216.12,307.05,215.8,312.36,215.13,303.87,214.97,316.69,223.69,299.47,224.05,321.93,237.81,296.53,237.06,314.29,239.43,301.73,238.23,312.1,251.74,301.81,251.0,312.0,274.55,301.61,274.5,311.11,295.25,301.73,295.05
306.59,218.26,308.52,216.2,305.65,215.94,311.7,215.55,303.5,214.67,316.83,223.83,300.22,223.87,322.84,238.27,297.08,236.73,314.94,239.35,300.41,237.8,311.97,251.07,301.95,250.68,312.01,274.41,301.51,274.02,311.14,295.09,302.3,294.74
308.89,218.05,310.17,216.24,307.46,216.03,313.01,215.5,304.23,214.7,317.04,223.77,300.59,223.84,323.82,238.36,297.92,237.24,315.17,238.99,300.98,237.07,312.07,252.02,301.79,251.3,312.03,274.33,301.93,274.52,311.02,295.05,303.13,294.75
308.82,218.05,309.84,216.07,307.43,215.64,312.97,215.26,304.66,215.07,317.33,223.97,301.13,223.79,323.43,238.63,298.38,236.81,314.56,239.09,299.11,236.91,312.16,252.8,301.92,252.29,312.31,274.96,302.29,274.79,311.06,295.24,303.78,294.87
312.62,215.23,314.18,213.43,310.84,213.4,316.52,213.64,306.85,214.07,320.75,223.88,303.36,224.51,325.67,239.69,300.31,238.15,320.38,236.98,303.74,236.18,317.16,250.98,305.78,251.05,318.95,274.67,304.02,275.12,320.99,297.18,300.43,297.8
311.13,215.54,312.65,213.53,309.93,213.74,316.39,214.0,307.18,214.78,321.67,223.7,304.89,223.79,326.2,238.09,300.81,236.26,321.55,234.6,303.84,235.5,317.75,249.28,306.63,249.24,319.12,273.74,304.52,274.04,320.77,296.99,301.15,297.11
314.22,214.14,315.54,212.35,312.1,212.57,317.82,213.06,308.14,213.9,322.43,223.22,305.77,223.93,326.73,237.72,301.77,236.28,321.95,234.91,304.24,235.73,318.76,249.24,307.63,249.64,319.88,274.53,305.17,274.65,321.0,297.12,301.98,297.34
311.66,215.56,313.22,213.63,309.78,213.56,317.64,213.89,308.26,214.85,322.93,223.53,306.45,223.73,327.75,237.14,302.2,234.95,322.43,235.01,304.34,235.24,318.94,248.98,307.94,249.05,320.11,273.93,306.18,273.73,320.48,296.04,304.07,296.32
272.07,215.34,274.0,213.47,270.21,213.15,276.7,214.6,267.08,213.47,279.82,225.07,261.63,224.05,283.02,241.09,256.8,238.05,279.05,232.87,264.83,231.34,275.19,253.31,264.09,252.99,273.18,276.83,264.02,276.14,271.51,297.7,263.92,297.85
271.96,215.35,273.97,213.54,270.31,213.18,276.57,214.66,266.94,213.46,279.43,225.24,261.56,224.27,283.0,241.78,256.32,238.35,279.57,232.01,264.46,231.72,275.16,253.93,263.28,253.85,273.18,277.02,264.11,276.41,271.49,297.72,263.99,297.93
270.26,215.07,272.72,213.26,268.94,212.76,276.03,214.8,266.33,213.29,279.37,225.11,261.68,223.7,283.03,242.12,255.71,237.15,279.23,232.2,260.4,233.58,274.97,253.58,263.42,253.16,272.99,276.76,264.02,276.06,271.46,297.78,263.86,298.08
269.99,215.02,272.34,213.23,268.7,212.68,275.91,214.61,266.14,213.13,279.26,225.16,261.46,223.56,282.55,242.12,255.71,236.93,278.89,232.03,260.4,233.4,274.73,253.26,263.17,252.76,272.92,276.55,263.99,275.84,271.48,297.81,263.88,298.1
269.75,215.49,271.94,213.66,268.27,213.34,275.68,214.28,265.56,213.01,279.19,225.09,261.43,223.45,282.84,241.98,255.47,236.97,278.45,232.0,259.39,233.71,274.93,252.33,263.13,252.63,272.88,276.69,264.14,275.85,271.47,297.61,264.14,298.0
269.0,215.0,271.45,213.4,268.12,212.99,275.07,214.24,266.02,213.23,278.6,223.91,261.37,223.17,282.08,240.37,255.91,236.62,276.33,231.31,260.16,233.03,274.27,252.67,263.17,252.4,272.5,276.65,264.2,276.04,271.46,297.81,264.16,298.27
273.9,214.3,275.95,212.22,272.33,212.2,279.67,213.38,270.77,213.55,284.31,223.79,270.26,224.0,288.23,237.99,264.2,233.41,281.29,235.17,255.06,235.96,281.78,249.69,272.15,249.69,281.78,274.8,273.32,274.97,283.94,299.78,275.63,299.03
276.23,213.74,278.37,212.02,274.61,211.84,282.14,213.52,272.7,213.3,286.38,223.35,270.51,224.15,290.1,235.74,267.07,235.88,281.61,235.38,271.02,235.84,282.94,250.02,273.25,250.29,283.0,274.57,274.78,275.21,284.33,298.4,276.05,298.24
306.42,215.0,308.67,213.32,304.88,212.77,311.52,215.0,301.75,213.59,314.22,223.87,296.93,223.43,326.82,232.91,293.16,235.47,316.62,241.47,294.43,241.18,310.75,251.21,299.18,250.83,312.09,274.69,297.17,274.53,314.3,297.45,295.92,297.85
307.78,214.72,310.21,213.42,306.19,212.63,312.77,215.35,302.92,213.27,315.34,224.15,297.43,223.66,328.08,232.62,293.3,235.49,318.77,241.45,294.16,241.14,310.97,251.16,299.96,250.78,311.94,274.6,297.64,274.44,313.91,297.34,295.15,297.39
309.58,215.46,311.69,213.98,307.83,213.24,313.52,215.86,303.76,213.83,316.06,224.34,297.85,224.66,328.97,232.22,294.2,236.72,319.18,241.37,298.28,239.58,311.87,252.11,300.73,252.25,312.34,275.29,298.03,275.36,314.13,297.88,296.01,298.22
310.89,214.53,312.67,212.88,308.83,212.59,314.35,214.75,304.25,213.91,316.82,223.86,298.81,224.59,329.38,232.43,295.11,237.94,319.92,242.17,300.71,238.16,312.58,251.68,301.83,251.95,313.85,275.02,299.37,275.24,314.51,297.76,295.96,298.07
311.61,214.26,313.37,212.72,309.52,212.39,315.14,214.47,305.03,213.81,317.69,223.61,300.43,223.88,329.95,232.49,295.83,236.4,321.66,241.06,302.18,237.28,313.22,250.72,302.55,250.83,314.37,274.77,299.93,274.24,314.5,297.32,296.12,297.37
311.76,214.21,313.82,212.59,309.74,212.18,316.0,214.47,306.09,213.27,318.56,224.13,301.01,224.03,330.75,233.28,296.91,237.08,322.8,241.31,302.74,236.87,315.08,252.05,303.18,251.74,315.34,275.1,300.47,274.48,314.87,297.52,295.99,297.2
312.26,213.35,314.22,211.83,310.41,211.59,316.39,213.96,307.12,213.35,319.27,223.46,302.29,223.5,331.45,232.89,298.43,237.21,323.23,241.21,304.58,235.84,315.58,251.09,304.01,250.55,316.26,274.81,301.12,274.05,314.98,297.31,296.2,296.96
313.23,212.86,314.94,211.33,311.24,211.14,317.04,213.33,307.66,213.08,320.08,223.61,302.6,223.78,332.14,233.32,297.92,237.91,323.87,242.11,303.59,237.38,315.99,252.49,304.68,252.43,316.17,275.72,301.42,275.03,315.0,297.31,296.67,297.01
313.4,212.51,315.28,211.0,311.32,210.79,317.18,213.28,307.78,212.75,320.24,223.42,303.21,223.74,332.52,233.26,299.02,238.27,324.35,242.64,304.98,237.22,316.5,251.92,305.1,251.98,316.66,275.35,301.83,275.21,315.01,297.29,298.07,297.17
313.44,212.66,315.29,210.98,311.4,210.95,317.39,213.11,307.66,212.79,320.37,222.95,303.44,223.81,333.29,232.76,299.57,238.09,325.42,242.01,307.85,237.63,316.7,251.72,305.73,251.11,316.76,275.06,302.43,275.05,314.37,297.41,298.9,297.36
313.11,213.45,314.55,211.49,310.87,211.7,316.93,213.14,307.85,213.54,320.75,223.09,303.77,224.45,333.73,232.87,299.12,238.38,325.83,241.84,304.46,239.25,316.81,251.15,305.63,251.44,316.68,274.42,303.96,274.43,313.78,297.0,300.57,297.04
313.24,213.36,314.67,211.56,311.35,211.63,316.7,213.19,307.88,213.52,320.98,223.09,304.13,224.36,334.01,233.11,299.13,237.51,325.9,242.1,301.82,239.99,317.14,251.04,306.07,251.44,316.65,274.19,304.71,274.09,314.36,296.24,302.71,297.13
313.09,213.2,314.5,211.18,310.9,211.4,317.2,212.93,308.2,213.74,321.47,223.41,304.09,224.3,334.49,233.57,300.68,237.59,326.2,242.56,305.61,238.4,317.43,249.98,306.74,249.88,315.73,273.19,306.7,273.29,314.05,296.21,306.73,296.81
313.14,212.64,315.02,210.86,311.13,210.87,317.66,213.1,308.09,213.07,322.03,223.07,305.13,223.82,334.43,233.89,300.77,236.96,326.67,242.56,305.89,238.94,317.85,249.84,307.09,249.45,315.78,273.29,307.41,273.41,314.12,296.32,307.86,297.25
313.38,212.37,315.27,210.76,311.34,210.7,317.69,213.02,308.13,212.84,321.88,222.96,305.24,223.78,334.48,233.68,300.78,237.09,326.83,242.57,305.97,239.14,318.05,249.24,307.11,249.22,316.09,273.03,307.84,273.32,314.25,295.78,307.9,297.39
313.07,212.67,315.15,210.96,311.1,210.89,317.66,213.05,308.12,212.96,321.88,222.98,305.28,223.95,334.65,233.63,300.94,237.91,326.75,242.53,305.84,239.29,317.93,249.32,307.05,249.37,316.06,273.05,308.06,273.4,314.3,295.8,308.6,297.44
313.43,212.8,315.23,211.13,311.29,211.14,317.63,213.01,308.18,213.26,321.96,222.9,305.26,223.84,334.53,233.57,300.85,237.11,326.81,242.59,304.92,239.8,317.99,248.75,307.1,248.91,316.11,272.72,308.28,273.11,314.68,295.26,309.96,296.3
313.38,212.83,315.27,211.07,311.29,211.16,317.7,213.0,308.26,213.48,322.1,222.97,305.3,223.89,334.62,233.57,300.81,237.54,327.14,242.9,304.81,240.58,318.05,248.82,307.19,249.05,316.3,272.84,308.45,273.21,314.75,295.31,310.41,296.55
313.7,213.27,315.32,211.43,311.52,211.68,317.65,213.22,308.46,213.98,322.06,223.13,305.49,224.04,334.72,233.58,300.87,237.49,326.61,242.81,303.27,240.54,317.8,249.49,307.25,249.64,316.01,273.02,308.66,273.46,314.57,295.48,311.27,295.94
314.04,213.22,315.6,211.57,311.73,211.68,317.83,213.39,308.54,214.11,322.0,223.14,305.49,224.0,334.75,233.45,300.69,236.99,326.72,242.78,304.49,239.13,317.73,249.79,307.26,249.65,316.08,273.16,308.83,273.62,314.62,295.44,311.58,296.47
314.18,213.54,315.75,211.86,311.87,212.02,318.07,213.57,308.63,214.33,322.01,223.22,305.49,224.05,334.78,233.45,300.41,237.19,326.77,242.77,304.43,239.26,317.75,249.63,307.19,249.9,316.17,273.07,308.98,273.69,314.52,295.32,311.91,296.43
314.1,213.54,315.7,211.82,311.81,212.04,318.05,213.57,308.59,214.31,321.98,223.21,305.41,224.04,334.69,233.51,300.29,237.11,326.75,242.78,304.93,238.97,317.81,249.2,307.32,249.35,316.13,273.2,308.96,273.52,314.51,295.35,311.88,296.45
314.12,213.74,315.67,212.03,311.87,212.27,317.93,213.56,308.64,214.42,321.9,223.35,305.33,223.93,334.65,233.54,300.53,237.0,326.96,242.93,306.27,238.66,317.55,249.42,307.32,249.35,315.94,273.19,308.86,273.46,314.36,294.98,311.72,296.3
313.67,214.02,315.3,212.03,311.58,212.38,317.79,213.42,308.53,214.48,321.89,223.63,305.22,224.2,334.58,233.69,300.3,237.29,326.66,242.79,305.76,239.13,317.85,249.91,307.28,249.67,316.05,273.18,308.9,273.46,314.11,295.03,311.75,296.29
311.47,213.75,312.95,212.06,309.16,212.22,315.11,213.94,305.26,214.33,319.03,224.01,301.77,224.52,331.45,233.94,297.36,236.91,324.05,242.41,302.71,237.28,315.29,251.92,304.3,252.15,314.23,275.17,306.38,275.45,314.36,296.19,309.41,297.38
310.63,213.75,312.26,212.14,308.45,212.05,314.49,214.27,304.78,214.29,318.64,224.09,301.24,224.48,331.1,234.17,296.89,236.86,323.31,242.45,302.57,237.08,314.8,251.46,304.08,251.38,314.5,275.02,306.32,275.25,314.76,296.53,309.21,297.78
310.44,213.85,312.07,212.14,308.24,212.08,314.06,214.23,304.28,214.2,318.27,223.92,300.83,224.5,330.26,233.26,296.77,236.72,323.24,242.15,302.62,236.25,314.4,252.4,303.46,252.94,314.01,275.82,306.14,276.04,314.39,296.98,309.64,298.22
309.9,213.82,311.58,212.05,307.77,212.02,313.57,214.11,304.14,213.99,317.66,224.13,300.38,224.45,330.46,233.44,296.08,236.48,323.05,242.09,302.92,235.88,314.0,253.56,303.22,253.86,313.87,276.63,306.07,277.13,315.25,296.84,309.9,298.83
309.27,213.77,310.97,212.05,307.24,211.96,313.14,214.22,303.67,213.99,317.22,224.12,300.04,224.33,330.41,233.22,295.98,236.58,322.6,242.07,301.73,236.74,313.96,252.72,303.17,252.91,313.1,276.59,305.76,276.83,314.97,296.64,309.39,298.89
308.71,213.64,310.87,211.99,306.87,211.75,313.15,214.48,303.34,213.83,316.89,224.08,299.5,224.3,330.02,233.12,296.0,236.8,322.01,241.74,301.68,236.45,313.56,252.22,302.86,252.43,312.99,276.2,305.49,276.37,314.79,296.37,309.24,298.75
308.35,213.63,310.49,212.11,306.42,211.73,312.77,214.19,303.03,213.72,316.48,224.19,299.43,224.3,329.58,233.29,295.76,236.42,321.62,241.94,299.28,237.91,313.0,252.21,302.64,252.32,313.2,276.02,305.41,276.21,315.19,296.51,309.14,298.69
308.35,213.91,310.48,212.19,306.44,211.9,312.75,214.47,302.79,213.21,316.7,223.98,298.9,224.17,329.11,233.01,296.92,236.36,321.22,242.61,298.92,237.9,313.49,251.46,302.65,252.03,313.06,274.8,305.15,275.25,315.8,296.65,309.19,298.01
307.16,213.79,309.27,211.99,305.13,211.75,312.15,213.99,301.97,213.49,316.02,224.04,298.8,224.24,328.98,233.0,295.93,236.42,321.01,242.35,298.48,238.4,312.92,250.98,302.48,251.9,312.44,274.84,305.13,275.19,315.21,296.78,309.05,298.33
307.31,213.89,309.42,212.09,305.56,211.78,311.86,214.3,302.02,213.22,316.07,223.52,298.58,224.07,328.82,232.87,295.95,236.27,320.79,242.59,298.34,237.98,312.78,250.76,302.16,251.3,312.29,274.63,305.04,274.95,315.32,296.77,308.86,298.29
307.31,213.97,309.23,212.28,305.55,211.9,311.33,214.08,301.74,212.94,315.28,223.3,298.37,223.72,328.13,232.52,296.18,235.41,321.05,242.92,297.79,238.64,312.89,249.71,302.2,250.11,311.31,273.89,304.34,274.11,314.11,296.55,308.66,298.12
305.98,214.14,307.64,212.35,305.14,212.39,310.76,213.71,301.33,213.09,315.07,223.52,298.85,224.03,328.04,232.58,297.18,235.67,321.03,242.47,297.53,239.2,312.53,249.08,302.72,249.67,310.32,273.64,304.33,274.02,313.09,297.4,308.92,298.05
304.16,214.29,306.18,212.35,302.69,212.47,310.2,213.77,300.35,213.65,315.36,223.03,298.88,224.05,328.22,232.34,297.96,235.99,321.08,242.57,297.37,239.09,313.43,249.62,302.77,250.01,309.84,273.55,304.07,273.89,311.73,298.02,308.26,297.07
